   180304	2021-04-26 10:04:33	3	0	1	0
   180304	2021-04-26 10:11:17	3	0	1	0
   180304	2021-04-26 10:17:26	3	0	1	0
   180304	2021-04-26 10:21:02	3	0	1	0
   180304	2021-04-26 10:24:36	3	0	1	0
   180304	2021-04-26 10:37:53	3	0	1	0
